id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
152717,4180,Star Wars: Bounty Hunter,NULL,2002-11-19 00:00:00.000,7,NULL,60.0000,1,63.8164,16
153052,6697,Yu-Gi-Oh! The Sacred Cards,NULL,2002-07-04 00:00:00.000,2,NULL,NULL,NULL,60.3396,15
153344,94413,Fire Hoops,NULL,2002-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153664,1215,Dark Cloud 2,NULL,2002-11-28 00:00:00.000,18,NULL,90.0000,2,85.0990,33
153947,3756,Big Money!,NULL,2002-06-04 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,4
153968,4088,Gadget Racers,NULL,2002-12-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154099,57680,Avernum 3,NULL,2002-06-20 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
154452,175947,Otostaz,NULL,2002-05-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154738,43597,Tribes: Aerial Assault,NULL,2002-10-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154876,4152,Skies of Arcadia Legends,"The game takes place in the fictional skies referred to as Arcadia, where six civilizations coexist on floating continents orbited by six moons of different colors. Thousands of years prior to the present time of the game, the civilizations, one of which existed for each moon, developed technologically to the point where each created a Gigas, a colossal living weapon of mass destruction, controlled by a Moon Crystal. Using the Gigas, the civilizations warred with one another, threatening the extinction of humanity. The most advanced, the Silver Civilization, used their Gigas to summon the Rains of Destruction, which pulled meteors from the orbiting moons and crashed them down onto the planet's surface. The catastrophic destruction stopped the rampage of the Gigas, as well as nearly destroyed the other five civilizations, thus ending the war. A seal was placed on the Silver Gigas to prevent it from being used again, and the Moon Crystals were hidden away, while each civilization worked on rebuilding itself. 
 
Vyse and Aika are members of the Blue Rogues, a faction of Robin Hood-minded air pirates gathered together to resist the militant and tyrannical Valuan Empire. Led by Empress Teodora, the empire seeks the Moon Crystals to reawaken the Gigas and take over the world. Teodara directs the Valuan Armada, a fleet of warships led by admirals Galcian and Ramirez, to find them. Upon the Silver Civilization learning of this plan, they send Fina to find the Moon Crystals first. She is captured by the Armada, but saved by Vyse and Aika, who, with mutual enemies, agree to help her mission.",2002-12-26 00:00:00.000,1,NULL,80.0000,1,90.2759,16
155289,49322,Muppet Pinball Mayhem,NULL,2002-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155511,66609,Mobile Suit Gundam: Lost War Chronicles,NULL,2002-08-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
155698,1807,Crazy Taxi 3: High Roller,NULL,2002-07-24 00:00:00.000,1,NULL,50.0000,2,74.5555,10
155770,3950,Hunter: The Reckoning,NULL,2002-05-21 00:00:00.000,1,NULL,70.0000,3,62.5755,10
155830,27660,Beach Head 2002,NULL,2002-06-15 00:00:00.000,NULL,NULL,41.0000,1,50.0000,3
155985,170339,Defender of the Crown: Digitally Remastered Edition,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156185,5910,MechAssault,"MechAssault takes place in the BattleTech universe, a science-fiction universe that often centers around pitched battles between human-piloted walking, heavily armed and armored machines, called BattleMechs. The plot of the game centers around an inhabited planet called Helios in the dominion of the Inner Sphere, a powerful coalition of feuding factions in control of large areas of space. The player is a BattleMech pilot (referred to throughout the game as simply ""Captain"" or, ""MechWarrior"") in the employment of an elite mercenary organization called Wolf's Dragoons. The player's ship is hired to investigate the cessation of communications from the planet Helios. The Dragoons' ship, the Icarus arrives at the planet and is shot down upon entering the atmosphere, causing the ship to crash-land on the surface of Helios. It is later discovered by the player that a rogue technology-worshipping cult known as the Word of Blake has invaded and conquered Helios, and is under the rule of an iron-fisted fanatic called Commander Strader. The game follows the player as, commanded by elite officer Major Natalia and assisted by inept techie Lieutenant Foster, they fight the military forces of the cult, assist in the liberation of the planet from Word of Blake rule, and assassinate Commander Strader.",2002-11-15 00:00:00.000,1,NULL,90.0000,2,80.0000,7
156186,186240,SSX Tricky,NULL,2002-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156445,8929,Iron Storm,NULL,2002-10-25 00:00:00.000,NULL,NULL,NULL,NULL,59.9689,5
156623,23737,Asheron's Call 2: Fallen Kings,NULL,2002-11-22 00:00:00.000,NULL,NULL,80.0000,1,NULL,NULL
156770,170010,Tennis-e,NULL,2002-09-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
156783,170006,Baseball-e,NULL,2002-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157000,45004,Inuyasha: A Feudal Fairy Tale,NULL,2002-12-05 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
157005,2143,TimeSplitters 2,"The game starts in the year 2401 when Sergeant Cortez and Corporal Hart are sent to a TimeSplitter infested space station where a time portal is being built. Their objective is to retrieve the Time Crystals. However, before they can reach them, the TimeSplitters take them into different time periods of the past. They must be followed and the time crystals retrieved.",2002-10-09 00:00:00.000,31,NULL,95.0000,3,88.5201,86
157192,79477,Air Hockey-e,NULL,2002-09-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157213,140882,No Limite,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
157300,17257,OGame,"This is the story of a species, a race – it's our race, the humans.
Interestingly enough the story has not yet happened, but it should still be told. Once in a time you will find that time runs in parallel, that everything that was in the past, forms the present as well as the present is the basis for the future. There has been found a way to visit the past without altering the future. Because one can only alter the future when living it for oneself. This might be hard to understand, but its true. Only when you know that something has happened, you can change it, because it then is part of one`s own past. You will simply disappear from that point on, no changes will take place, because this is already the past.. your past.

It began in the year 2250 – the year `alpha` – when the first man took the risk of an interstellar flight of more than three minutes and thus farther than any probe had gone before. It was a new kind of engine called impulse engine, which allowed mankind to travel at the speed of light. Yes there were earlier space flights, but those were limited, a mere glimpse into space compared to the later achievements. But mankind`s natural impulse for new adventures continued to push the development further and thus prolonging the space flights little by little over the years.

Modern engines were using highly energetic deuterium fuel allowing them to travel from galaxy to galaxy in relatively short amounts of time. Unfortunately, this deuterium was very rare, on earth only 0.015% of all water was in the form of this heavy isotope. Later, even the best deuterium wasn`t good enough anymore, and a new scientific debate was born, discussing over new ways to generate an even better fuel than deuterium itself already was. Based on a well known theory, it was believed to be possible to combine deuterium with a mysterious gas emitted by a quasar`s explosion. The quantum-chemical reaction with this mixture would set free huge amounts of energy, so much more that ships could travel faster and faster. Scientist Fred Terrane put his hands together and started to design an engine based on the above theory. Despite the criticism from almost every scientific side, the new propulsion engine finally showed the theory to work – although based on the current level of scientific knowledge, it shouldn`t have to. In real-world applications the new machinery proved to live up to its promises and cultures all around were able to head for outer space even more easily and even faster.

There was well enough space and places to colonize and so peace and prosperity quickly spread in the universe and remained so for many decades. Ever more new cultures were discovered and also created and life spread into every corner of space. The Universe was light and peaceful.

But it was the quiet before the storm…

Even after this prosperous period, new and faster technologies for propulsion systems were investigated. Based on old theories and eventually combined with the eager of young student, a completely revolutionary propulsion technology was created that put everything away known so far… The Hyper-space engine technology. Basically a hyper-dimensional bubble being in the fourth and the fifth dimensions yet isolating its innards from these influences and obeying the laws of the four-dimensional space. There is a narrow field of vision on the galaxy in direction of movement. Using this outstanding Engine technology, explorers could go even further into the deep space and colonization took place much faster due to decreased travel times. Again, a new era was entered, the development speed increased again and many new worlds were discovered. Diplomacy was big in these times and there were not many conflicts between races. Until an previously unknown chemical element named Xentronium was discovered on a some people`s colony.

The war should begin soon…

This chemical element was extremely rare to find, and during the first years after its discovery, only 1.5 micrograms could be harvested. Because it had been found on terran ground, only laboratories of the terrans would be able to investigate on this new element. Xentronium was believed to have the power of 10`000 terran suns per microgram! Once this knowledge spread across the universe, envy and ill will arose from the dark and caused conflicts among the nations which sadly enough ended in a war. Quickly two parties were established, those to the terran fraction and those against the terrans. It was Nostradamus who once saw that the war would last for 150 years, but reality proved him wrong as the war wasted more than 300 years. Thousands and thousands of nations were drawn apart, fell or completely disappeared of annihilation.The side of the enemies to the terran federation started to use some ultimate weapon by the name “omega bomb”. As the name already suggests, usage of this bomb wipes out entire parts of a galaxy, freeing it from any civilization. Hundreds of years after the new time system and the year alpha was established, the universe was faced with the most dangerous and most deadly weapons ever created, solarsystem after solarsystem was destroyed and literally removed. Calculations were conducted to predict the outcome: Only a mere 24 years after the first omega bomb was dropped, known space within the universe would be wiped out leaving lifeless space behind…

Only few were able to survive, and even lesser were able to flee through wormholes and make their way out into new areas of the universe – but it was a way of no return to them.

A new life

With great relief the people found themselves in an entirely different universe where they had never been before.. interestingly enough, they only found a single planet in the entire area and as far as they were able to see…
They dared to settle on this peace of universal driftwood and encountered quite a strange life-form, a nation to the name “legorians”. The visitors were treated well, and the legorians had a similar technical knowledge. Eventually, the legorians agreed to let the strangers settle in the near environment of the legorian`s inhabited world. However there were two conditions: Every nation, every race, would only colonize 9 planets, so that others would also get the change to settle for a new civilization after those long conflicts and their escape. The second condition was to create a senate on the homeworld of every rising empire allowing the people to debate and talk. Of course the nations and their representatives agreed thankfully and even established trading associations and guarding troops to ensure peace and fairness. A new civilization arose…

You might be asking by now, why we wanted to tell you this story. The answer is very simple, it is for you come with us to build the future! Follow us, and see what YOU can do with a nation that is awaits a new emperor desperately ready to grow and succeed! You will have to put much work into this task, and the times wont always be peaceful, but it is up to you, to take part in this part of the universe and save your nation a respected seat among all the empires. Follow us through this time portal, and enjoy this world full of new things and an big future. It might be hard from time to time, it might be easy now and then, but your will and your power could create a powerful and prosperous nation. I will leave you now… hoping you would join us… yet its your decision… Dare it!",2002-10-03 00:00:00.000,4,NULL,NULL,NULL,80.0886,7
157386,1515,Pokémon Sapphire,NULL,2002-11-21 00:00:00.000,64,1,NULL,NULL,82.8388,203
157413,49170,The King of Fighters EX: Neo Blood,NULL,2002-12-05 00:00:00.000,1,NULL,NULL,NULL,49.9923,7
157623,2262,Gothic II,"The Nameless Hero is instructed by Xardas on the new danger, an army of evil that has gathered in the mine valley, led by dragons. Xardas sends the Hero to Lord Hagen, leader of the paladins, to retrieve the Eye of Innos, an artifact which makes it possible to speak with the dragons and learn more about their motivation. The Nameless Hero starts to the City of Khorinis and after he found a way to enter the city, he learns he has to join one of the factions – the militia, the fire mages or the mercenaries – to be permitted entrance to Lord Hagen. When finally meeting the head of the paladins, the Nameless Hero is first sent into the mine valley, which is now overrun by Orcs, to bring back evidence of the dragons. In the castle, the former old camp, Garond heads the mission of the paladins. He also knows about the dragons, since the castle has already been attacked by them, but is only willing to write a notice on it for Lord Hagen, after the Nameless Hero has gathered information on the status in the mines. By the time the Hero exits the valley with the note about the dragons, the evil forces have become aware of his quest. Seekers are spread throughout the isle, with the goal to kill him. Presented with the note Lord Hagen is willing to give the Eye of Innos to the Hero and sends him to the monastery of the fire mages to retrieve it. But shortly before the Hero arrives there, the eye was stolen. The Hero chases after the thief, but just arrives in time to witness Seekers destroy the Eye of Innos. A smith can repair the amulet, but for the magical power to be restored, a ritual with high mages representing the three gods is necessary. Vatras, the water mage, prepares the ritual and represents Adanos. With former fire mage Xardas representing Beliar, Pyrokar, head of the fire mages, joins the ritual reluctantly to represent Innos. The mages manage to restore the power of the Eye of Innos and so the Hero can head back to the valley to destroy the four dragons that live there. After all of the dragons are killed, the Hero travels to Xardas' tower to report to him, but the mage is gone. The Hero is given a note from Xardas by Lester, telling him he was to find more information in the fire mages' monastery, in the book 'The Halls of Irdorath'. The book contains a sea map, showing the way to the isle Irdorath, one of the ancient temples of Beliar that once disappeared. The hero assembles a crew and gets a ship and a captain for that ship to sail to Irdorath and confront the leader of the dragons – the undead dragon.",2002-11-29 00:00:00.000,141,NULL,80.0000,1,87.9320,337
158202,64840,Kamaitachi no Yoru 2: Kangokujima no Warabe Uta,"Toru and Mari are invited by Takemaru Abiko, the author of the game ""Night of the Kamai Tachi"", to his villa as a thank you for the success of the game ""Night of the Kamai Tachi"", which depicts a murder case at a pension ""Spool"" in the winter mountains. Although no murders took place at the actual shul, most of the characters in the game are the people who actually gathered there on the day of the blizzard a year and a half ago. Based on the game's faithful reproduction of the characters' personalities and behaviours, there is a strong possibility that Abiko is also someone who was present at the Spool that day, or is related to someone who was, but whose identity is unknown.
Despite their doubts, Toru and his friends arrive at the isolated island of Mikazuki.",2002-07-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158768,176020,Tzar: Gold Edition,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158852,73967,ReVOLUTION,"A futuristic first person shooter where a mega corporation (known as 'The Corporation') seems to have taken over every facet of life. You start the game as a new janitor for The Corporation. Before long however, you find out that the corporation is up to no good. You then join the resistance (known as... you guessed it: 'The Resistance').",2002-10-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158963,84324,Kimi ga Nozomu Eien,NULL,2002-09-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
158985,3833,Bomberman Jetters,NULL,2002-12-19 00:00:00.000,NULL,NULL,65.0000,1,65.0000,3
159009,193342,Rayman 1 & Rayman 2 Double Pack,NULL,2002-11-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159102,80393,Run Like Hell,NULL,2002-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159152,6786,Sherlock Holmes: The Mystery of the Mummy,NULL,2002-12-29 00:00:00.000,2,NULL,60.0000,1,69.5167,7
159351,106820,Rayman Bowling,NULL,2002-09-30 00:00:00.000,1,1,NULL,NULL,NULL,NULL
159385,79499,Adventure Quest,NULL,2002-07-21 00:00:00.000,NULL,NULL,NULL,NULL,78.5047,5
159405,72887,Ninpu Sentai Hurricanger,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159882,1421,Kengo 2: Sword of the Samurai,NULL,2002-06-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159980,186279,Courage the Cowardly Dog: Creep TV,NULL,2002-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160105,1075,Super Mario Sunshine,"Close your eyes and imagine…soothing sunshine accompanied by the sound of waves gently breaking on the shore. High above, seagulls turn lazy circles in a clear blue sky. This is Isle Delfino.

Far from the hustle and bustle of the Mushroom Kingdom, this island resort glitters like a gem in the waters of a southern sea.

Mario, Peach, and an entourage of Toads have come to Isle Delfino to relax and unwind. At least, that’s their plan…but when they arrive, they find things have gone horribly wrong...

According to the island inhabitants, the person responsible for the mess has a round nose, a thick mustache, and a cap…

What? But…that sounds like Mario!!

The islanders are saying that Mario's mess has polluted the island and caused their energy source, the Shine Sprites, to vanish.

Now the falsely accused Mario has promised to clean up the island, but...how?

Never fear! FLUDD, the latest invention from Gadd Science, Inc., can help Mario tidy up the island, take on baddies, and lend a nozzle in all kinds of sticky situations.

Can Mario clean the island, capture the villain, and clear his good name? It’s time for another Mario adventure to get started!",2002-07-19 00:00:00.000,129,NULL,90.0000,2,82.3952,366
160320,18305,Clock Tower 3,NULL,2002-12-12 00:00:00.000,5,NULL,60.0000,2,41.3709,18
160323,65118,Captain Tsubasa: Aratanaru Densetsu Joshou,NULL,2002-05-16 00:00:00.000,1,2,NULL,NULL,NULL,NULL
160337,3975,Legends of Wrestling II,NULL,2002-11-25 00:00:00.000,1,NULL,51.0000,2,56.0000,2
160345,194214,Legends of Wrestling II,NULL,2002-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161967,3922,Frogger Beyond,NULL,2002-12-06 00:00:00.000,NULL,NULL,NULL,NULL,62.0000,0
162393,49385,Spy Kids Challenger,NULL,2002-09-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162745,437,Medieval: Total War,NULL,2002-08-19 00:00:00.000,20,NULL,90.0000,2,84.4495,58
162867,2762,Spongebob Squarepants: Revenge of the Flying Dutchman,"One day, SpongeBob wakes up and begins playing fetch with Gary, leading the snail to dig up a treasure chest. SpongeBob opens the chest and finds a magic bottle, which, upon rubbing it, releases doubloons all over Bikini Bottom and releases The Flying Dutchman. The Flying Dutchman tells SpongeBob that he will take Gary to work on his ship for all eternity; after briefly leaving to check on his ship, he makes good on this promise.

SpongeBob proceeds to travel across seven different worlds to recover letter tiles; there are nine in each world, which spell out his name, and each set leads to a treasure. These treasures, as explained by one of Squidward's books on ""How to Defeat Evil Spirits"", are personal possessions from when the Dutchman was alive, which can apparently weaken him; according to the book, collecting all seven will make SpongeBob immune to the Dutchman's hypnotizing spell, allowing him to put up a fight to save Bikini Bottom.",2002-09-10 00:00:00.000,NULL,NULL,NULL,NULL,46.2943,6
162953,185824,Cartoon Network: Trick or Treat Beat!,NULL,2002-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163080,94750,Bugdom 2,NULL,2002-10-17 00:00:00.000,NULL,NULL,NULL,NULL,90.0000,0
163095,194211,El Litri en Busca de Odrogoban Perdido,NULL,2002-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163134,11468,Frogger's Adventures 2: The Lost Wand,NULL,2002-12-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163338,5760,Buffy the Vampire Slayer,NULL,2002-08-18 00:00:00.000,1,NULL,59.0000,3,76.2911,9
163896,16947,Industry Giant II,NULL,2002-09-30 00:00:00.000,4,NULL,50.3333,3,60.0000,2
164011,292,Hotel Giant,NULL,2002-05-17 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
164049,2650,Tom and Jerry in War of the Whiskers,NULL,2002-11-18 00:00:00.000,4,NULL,NULL,NULL,60.0477,7
164136,8237,The Getaway,NULL,2002-12-11 00:00:00.000,7,NULL,80.0000,1,73.7254,22
164259,2928,Super Monkey Ball 2,"The story shows the Super Monkey Ball team and all the Jungle Island inhabitants happily enjoying their day, when suddenly, Dr. Bad-Boon's airship flies over the land and vacuums up all of the bananas. AiAi demands he give back all the bananas, but he will only do so if MeeMee marries him. MeeMee refuses, so Bad-Boon flies off, and the Super Monkey Ball team jumps into action.

Dr. Bad-Boon's first nefarious scheme is to blow up Jungle Island by making a volcano explode with a time bomb. He leaves it floating inside of it, and the team finds it. GonGon says he will destroy the bomb, despite MeeMee's pleas against it. He punches it out of the volcano, and it lands all the way in Bad-Boon's airship. It sinks into the sea, which drive Bad-Boon to swim away with the team chasing after him.",2002-08-25 00:00:00.000,10,NULL,70.0000,2,71.9693,29
164266,53529,RPG Maker 2003,NULL,2002-12-18 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,2
164324,964,Stronghold Crusader,NULL,2002-07-31 00:00:00.000,48,NULL,80.0000,1,84.5225,105
164461,49275,Disney's Kim Possible: Revenge of Monkey Fist,"Kim Possible's buddy Ron Stoppable has been kidnapped by the evil ninja master, Monkey Fist! Help Kim battle her way through familiar foes such as Dr. Drakken, Shego, and of course, Monkey Fist, as you travel across the globe and search far and wide for Ron.",2002-12-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164870,185904,Xuxa e os Duendes 2: No Caminho das Fadas,NULL,2002-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164901,46969,Gore: Ultimate Soldier,NULL,2002-07-05 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
165016,4012,Minority Report: Everybody Runs,NULL,2002-11-12 00:00:00.000,NULL,NULL,30.0000,1,43.0000,3
165111,183117,Romancing Kanon: Eien no Shoujo Densetsu,"Black clouds gather around the Kanon city. 88 saint warriors have gathered there to defend honor and show their world class special moves. In the meantime there is one girl who does not have such skills, but who trains diligently to protect this city from the power of Abyss.",2002-12-30 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
165220,6559,Riviera: The Promised Land,NULL,2002-07-12 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
165438,2965,The Lord of the Rings: The Two Towers,NULL,2002-10-21 00:00:00.000,24,NULL,65.0000,4,74.9720,88
165440,187209,Disney's Magical Quest Starring Mickey and Minnie,NULL,2002-08-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165568,5990,Prisoner of War,"It is World War II, and the player takes the role of an American pilot, Captain Lewis Stone, who is thrown into a prison camp of the Nazis. While attempting to escape the camp, Captain Stone discovers that the Germans are developing a secret weapon they intend to use against the Allies. Soon his personal wish of escape turns into a desire to save the world from the destruction the Nazis are planning.",2002-12-31 00:00:00.000,NULL,NULL,70.0000,3,NULL,NULL
165785,4157,Sonic Mega Collection,NULL,2002-11-10 00:00:00.000,9,NULL,70.0000,2,88.8729,22
166001,216,Neverwinter Nights,"The story begins with the player character (PC), under the guidance of Lady Aribeth, sent to recover four creatures (dryad, intellect devourer, yuan-ti, and cockatrice), known collectively as the Waterdhavian creatures, needed to make a cure for the Wailing Death, a plague that is sweeping the city of Neverwinter and forcing a quarantine. With the help of Fenthick Moss, Aribeth’s love interest, and Desther, Fenthick’s friend, the PC is able to retrieve the creatures. As they collect the creatures, they are attacked by mysterious assassins from a cult that is behind the spreading of the plague.

As the cure is being made, Castle Neverwinter is attacked by the minions of Desther, who betrays the heroes. Desther takes the completed cure and escapes the castle, with the PC and Fenthick in pursuit. When they catch up to Desther, he surrenders after a short battle. Desther is sentenced to burn at the stake, and Fenthick, despite being unaware of Desther’s true intentions, is sentenced to hang. The PC meets up with Aribeth, and they begin searching for the cult responsible for the plague and the attack on Neverwinter. With the help of Aarin Gend, Neverwinter's spymaster, the PC retrieves the diaries of dead cultists and letters from a person named Maugrim, which convince Aribeth that the cult's headquarters are in Luskan. Aribeth goes ahead to Luskan, and the PC follows after speaking once more to Gend.

After arriving in Luskan, the PC hears rumors that Aribeth is joining with the cultists. These fears are confirmed when she is found meeting with Maugrim and Morag, Queen of the Old Ones. They seek a group of magical relics called the Words of Power. The PC retrieves all of the Words of Power except for one held by the cult. The PC discovers that the Words open a portal to a pocket world inside the Source Stone, where Morag and the other Old Ones are. The PC confronts Aribeth, and depending on how the meeting is handled, she either surrenders to the PC or they are forced to kill her. The PC battles Maugrim for the final Word, then uses the Words to enter the Source Stone and battle with Morag. After Morag's death, the PC escapes the Stone as the world inside it implodes.",2002-06-18 00:00:00.000,66,NULL,74.0000,2,82.8449,166
166060,188653,Medarot G: Kabuto,NULL,2002-07-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166628,6375,Digimon: Battle Spirit 2,NULL,2002-12-07 00:00:00.000,1,NULL,NULL,NULL,89.0090,10
166697,4093,Rocky,NULL,2002-10-18 00:00:00.000,1,NULL,80.0000,4,69.9907,7
167163,19280,GeneRally,NULL,2002-07-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167298,13152,The Sims Online,NULL,2002-12-17 00:00:00.000,2,NULL,NULL,NULL,86.6072,5
168506,1798,Sly Cooper and the Thievius Raccoonus,"Sly Cooper comes from a long line of master thieves (the Cooper Clan) who only steal from other criminals, thus making them vigilantes. The Cooper family's heirloom, an ancient book by the name The Thievius Raccoonus, records all the secret moves and techniques from every member in the clan. On his 8th birthday, Sly was supposed to inherit the book and learn all of his family's ancient secrets which was supposed to help him become a master thief, however, a group of thugs by the name ""The Fiendish Five"" (led by Clockwerk, who is the arch-nemesis of the family clan) attack the Cooper household and kills Sly's parents and stole all of the pages from the Thievius Raccoonus. After that, the ruthless gang go their separate ways to commit dastardly crimes around the world. Sly is sent to an orphanage where he meets and teams up and forms a gang with two guys who become his lifelong best friends, Bentley, a technician, inventor and a talented mathematical hacker with encyclopedic knowledge who plays the role as the brains of the gang, and Murray, a huge husky cowardly guy with a ginormous appetite who plays the role as the brawns and the getaway driver of the gang. The three leave the orphanage together at age 16 to start their lives becoming international vigilante criminals together, naming themselves ""The Cooper Gang"". Sly swears one day to avenge his family and track down the Fiendish Five and steal back the Thievius Raccoonus. 2 years later, the Cooper Gang head to Paris, France, to infiltrate Itnerpol (a police headquarters) in order to find the secret police file which stores details and information about the Fiendish Five but during the heist they are ambushed by Inspector Carmelita Fox (towards whom Sly develops a romantic attraction), a police officer who is affiliated with Interpol and is after the Cooper Gang. The gang manage to steal the police file and successfully escapes from her and the rest of the cops. With the secret police file finally in their hands, the Cooper Gang manage to track down the Fiendish Five.",2002-09-23 00:00:00.000,42,NULL,82.5000,2,81.2464,113
168906,71408,Santa Claus in Trouble,NULL,2002-12-02 00:00:00.000,NULL,NULL,NULL,NULL,66.6567,6
168911,8505,Duke Nukem: Manhattan Project,NULL,2002-05-14 00:00:00.000,10,NULL,45.0000,3,76.5201,39
168989,3863,Conflict: Desert Storm,NULL,2002-09-13 00:00:00.000,7,NULL,67.3333,4,69.9074,18
169230,79757,Medarot G: Kuwagata,NULL,2002-07-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169235,2563,Dragon Ball Z: Budokai,NULL,2002-11-02 00:00:00.000,10,NULL,85.0000,1,66.8932,56
169345,3760,Star Wars: The Clone Wars,NULL,2002-10-28 00:00:00.000,7,NULL,60.0000,2,60.7035,15
169703,66292,Dragon Master Silk II,NULL,2002-05-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169755,27480,Deadly Dozen: Pacific Theater,NULL,2002-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169785,5980,Phantom Crash,NULL,2002-06-20 00:00:00.000,1,NULL,35.0000,2,NULL,NULL
169829,7968,Colin McRae Rally 3,NULL,2002-10-25 00:00:00.000,7,NULL,83.5000,7,80.0141,27
170120,14359,Post Mortem,NULL,2002-11-01 00:00:00.000,7,NULL,NULL,NULL,77.6827,20
170704,671,Divine Divinity,"The game chronicles the never-ending battle between valiant heroes and the destructive powers of Chaos harnessed by the Black Ring, a cult of enduring evil. You play the role of the prophesised Chosen One who under the guidance of the wizard Zandalor must unite the seven races of Rivellon so that you may become the Divine One and stop the birth of the Lord of Chaos.",2002-09-22 00:00:00.000,16,NULL,83.0000,1,78.0071,38
